"","camera","Cam_num","SD_num","PEPE_max_open_water","PEPE_max_developed_open_space","PEPE_max_developed_low_intensity","PEPE_max_developed_medium_inensity","PEPE_max_developed_high_intensity","PEPE_max_barren_land","PEPE_max_deciduous_forest","PEPE_max_evergreen_forest","PEPE_max_mixed_forest","PEPE_max_shrub_scrub","PEPE_max_grassland_herbaceous","PEPE_max_pasture_hay","PEPE_max_cultivated_crops","PEPE_max_woody_wetlands","PEPE_max_emergent_herbaceous_wetlands","PEPE_max_total_area","PEPE_max_p_open_water","PEPE_max_p_developed_open_space","PEPE_max_p_developed_low_intesnsity","PEPE_max_p_developed_medium_inensity","PEPE_max_p_developed_high_intensity","PEPE_max_p_barren_land","PEPE_max_p_deciduous_forest","PEPE_max_p_evergreen_forest","PEPE_max_p_mixed_forest","PEPE_max_p_shrub_scrub","PEPE_max_p_grassland_herbaceous","PEPE_max_p_pasture_hay","PEPE_max_p_cultivated_crops","PEPE_max_p_woody_wetlands","PEPE_max_p_emergent_herbaceous_wetlands","PEPE_max_total_developed","PEPE_max_total_forest","PEPE_max_percent_developed","PEPE_max_percent_forest","PEPE_min_open_water","PEPE_min_developed_open_space","PEPE_min_developed_low_intensity","PEPE_min_developed_medium_inensity","PEPE_min_developed_high_intensity","PEPE_min_barren_land","PEPE_min_deciduous_forest","PEPE_min_evergreen_forest","PEPE_min_mixed_forest","PEPE_min_shrub_scrub","PEPE_min_grassland_herbaceous","PEPE_min_pasture_hay","PEPE_min_cultivated_crops","PEPE_min_woody_wetlands","PEPE_min_emergent_herbaceous_wetlands","PEPE_min_total_area","PEPE_min_p_open_water","PEPE_min_p_developed_open_space","PEPE_min_p_developed_low_intesnsity","PEPE_min_p_developed_medium_inensity","PEPE_min_p_developed_high_intensity","PEPE_min_p_barren_land","PEPE_min_p_deciduous_forest","PEPE_min_p_evergreen_forest","PEPE_min_p_mixed_forest","PEPE_min_p_shrub_scrub","PEPE_min_p_grassland_herbaceous","PEPE_min_p_pasture_hay","PEPE_min_p_cultivated_crops","PEPE_min_p_woody_wetlands","PEPE_min_p_emergent_herbaceous_wetlands","PEPE_min_total_developed","PEPE_min_total_forest","PEPE_min_percent_developed","PEPE_min_percent_forest","ERDO_F_max_open_water","ERDO_F_max_developed_open_space","ERDO_F_max_developed_low_intensity","ERDO_F_max_developed_medium_inensity","ERDO_F_max_developed_high_intensity","ERDO_F_max_barren_land","ERDO_F_max_deciduous_forest","ERDO_F_max_evergreen_forest","ERDO_F_max_mixed_forest","ERDO_F_max_shrub_scrub","ERDO_F_max_grassland_herbaceous","ERDO_F_max_pasture_hay","ERDO_F_max_cultivated_crops","ERDO_F_max_woody_wetlands","ERDO_F_max_emergent_herbaceous_wetlands","ERDO_F_max_total_area","ERDO_F_max_p_open_water","ERDO_F_max_p_developed_open_space","ERDO_F_max_p_developed_low_intesnsity","ERDO_F_max_p_developed_medium_inensity","ERDO_F_max_p_developed_high_intensity","ERDO_F_max_p_barren_land","ERDO_F_max_p_deciduous_forest","ERDO_F_max_p_evergreen_forest","ERDO_F_max_p_mixed_forest","ERDO_F_max_p_shrub_scrub","ERDO_F_max_p_grassland_herbaceous","ERDO_F_max_p_pasture_hay","ERDO_F_max_p_cultivated_crops","ERDO_F_max_p_woody_wetlands","ERDO_F_max_p_emergent_herbaceous_wetlands","ERDO_F_max_total_developed","ERDO_F_max_total_forest","ERDO_F_max_percent_developed","ERDO_F_max_percent_forest","ERDO_F_min_open_water","ERDO_F_min_developed_open_space","ERDO_F_min_developed_low_intensity","ERDO_F_min_developed_medium_inensity","ERDO_F_min_developed_high_intensity","ERDO_F_min_barren_land","ERDO_F_min_deciduous_forest","ERDO_F_min_evergreen_forest","ERDO_F_min_mixed_forest","ERDO_F_min_shrub_scrub","ERDO_F_min_grassland_herbaceous","ERDO_F_min_pasture_hay","ERDO_F_min_cultivated_crops","ERDO_F_min_woody_wetlands","ERDO_F_min_emergent_herbaceous_wetlands","ERDO_F_min_total_area","ERDO_F_min_p_open_water","ERDO_F_min_p_developed_open_space","ERDO_F_min_p_developed_low_intesnsity","ERDO_F_min_p_developed_medium_inensity","ERDO_F_min_p_developed_high_intensity","ERDO_F_min_p_barren_land","ERDO_F_min_p_deciduous_forest","ERDO_F_min_p_evergreen_forest","ERDO_F_min_p_mixed_forest","ERDO_F_min_p_shrub_scrub","ERDO_F_min_p_grassland_herbaceous","ERDO_F_min_p_pasture_hay","ERDO_F_min_p_cultivated_crops","ERDO_F_min_p_woody_wetlands","ERDO_F_min_p_emergent_herbaceous_wetlands","ERDO_F_min_total_developed","ERDO_F_min_total_forest","ERDO_F_min_percent_developed","ERDO_F_min_percent_forest","ERDO_M_max_open_water","ERDO_M_max_developed_open_space","ERDO_M_max_developed_low_intensity","ERDO_M_max_developed_medium_inensity","ERDO_M_max_developed_high_intensity","ERDO_M_max_barren_land","ERDO_M_max_deciduous_forest","ERDO_M_max_evergreen_forest","ERDO_M_max_mixed_forest","ERDO_M_max_shrub_scrub","ERDO_M_max_grassland_herbaceous","ERDO_M_max_pasture_hay","ERDO_M_max_cultivated_crops","ERDO_M_max_woody_wetlands","ERDO_M_max_emergent_herbaceous_wetlands","ERDO_M_max_total_area","ERDO_M_max_p_open_water","ERDO_M_max_p_developed_open_space","ERDO_M_max_p_developed_low_intesnsity","ERDO_M_max_p_developed_medium_inensity","ERDO_M_max_p_developed_high_intensity","ERDO_M_max_p_barren_land","ERDO_M_max_p_deciduous_forest","ERDO_M_max_p_evergreen_forest","ERDO_M_max_p_mixed_forest","ERDO_M_max_p_shrub_scrub","ERDO_M_max_p_grassland_herbaceous","ERDO_M_max_p_pasture_hay","ERDO_M_max_p_cultivated_crops","ERDO_M_max_p_woody_wetlands","ERDO_M_max_p_emergent_herbaceous_wetlands","ERDO_M_max_total_developed","ERDO_M_max_total_forest","ERDO_M_max_percent_developed","ERDO_M_max_percent_forest","ERDO_M_min_open_water","ERDO_M_min_developed_open_space","ERDO_M_min_developed_low_intensity","ERDO_M_min_developed_medium_inensity","ERDO_M_min_developed_high_intensity","ERDO_M_min_barren_land","ERDO_M_min_deciduous_forest","ERDO_M_min_evergreen_forest","ERDO_M_min_mixed_forest","ERDO_M_min_shrub_scrub","ERDO_M_min_grassland_herbaceous","ERDO_M_min_pasture_hay","ERDO_M_min_cultivated_crops","ERDO_M_min_woody_wetlands","ERDO_M_min_emergent_herbaceous_wetlands","ERDO_M_min_total_area","ERDO_M_min_p_open_water","ERDO_M_min_p_developed_open_space","ERDO_M_min_p_developed_low_intesnsity","ERDO_M_min_p_developed_medium_inensity","ERDO_M_min_p_developed_high_intensity","ERDO_M_min_p_barren_land","ERDO_M_min_p_deciduous_forest","ERDO_M_min_p_evergreen_forest","ERDO_M_min_p_mixed_forest","ERDO_M_min_p_shrub_scrub","ERDO_M_min_p_grassland_herbaceous","ERDO_M_min_p_pasture_hay","ERDO_M_min_p_cultivated_crops","ERDO_M_min_p_woody_wetlands","ERDO_M_min_p_emergent_herbaceous_wetlands","ERDO_M_min_total_developed","ERDO_M_min_total_forest","ERDO_M_min_percent_developed","ERDO_M_min_percent_forest"
"22",22,54,91,383400,1571400,267300,95400,6300,74700,22783500,5188500,3313800,358200,185400,1602000,188100,2814300,162000,38994300,0.983220624552819,4.0298197428855,0.685484801624853,0.244651141320655,0.0161562074457036,0.191566459713343,58.4277702125695,13.3057908463545,8.4981651164401,0.918595794770005,0.475454104830706,4.10829275047892,0.482378193736008,7.21720866895931,0.415445334318093,1940400,31285800,4.97611189327671,80.2317261753641,0,153900,54000,9000,900,8100,3077100,1144800,595800,108000,26100,293400,0,517500,9900,5998500,0,2.56564141035259,0.900225056264066,0.150037509377344,0.0150037509377344,0.13503375843961,51.297824456114,19.0847711927982,9.93248312078019,1.80045011252813,0.435108777194299,4.89122280570143,0,8.6271567891973,0.165041260315079,217800,4817700,3.63090772693173,80.3150787696924,0,63900,20700,900,0,0,777600,250200,83700,9000,0,24300,0,267300,1800,1499400,0,4.26170468187275,1.38055222088836,0.0600240096038415,0,0,51.8607442977191,16.6866746698679,5.58223289315726,0.600240096038415,0,1.62064825930372,0,17.8271308523409,0.120048019207683,85500,1111500,5.70228091236495,74.1296518607443,0,41400,13500,0,0,0,259200,169200,23400,4500,0,0,0,135900,0,647100,0,6.39777468706537,2.08623087621697,0,0,0,40.0556328233658,26.1474269819193,3.61613351877608,0.695410292072323,0,0,0,21.0013908205841,0,54900,451800,8.48400556328234,69.8191933240612,0,27000,10800,0,0,0,71100,112500,9900,4500,0,0,0,64800,0,300600,0,8.98203592814371,3.59281437125748,0,0,0,23.6526946107784,37.4251497005988,3.2934131736527,1.49700598802395,0,0,0,21.5568862275449,0,37800,193500,12.5748502994012,64.3712574850299,0,21600,10800,0,0,0,52200,98100,9900,2700,0,0,0,53100,0,248400,0,8.69565217391304,4.34782608695652,0,0,0,21.0144927536232,39.4927536231884,3.98550724637681,1.08695652173913,0,0,0,21.3768115942029,0,32400,160200,13.0434782608696,64.4927536231884
"23",23,50,78,279000,1566000,255600,93600,4500,63900,21192300,4941000,3690900,328500,212400,2238300,271800,3328200,513000,38979000,0.715770030016162,4.0175479104133,0.655737704918033,0.240129300392519,0.0115446779034865,0.163934426229508,54.3685061186793,12.6760563380282,9.46894481643962,0.842761486954514,0.544908797044563,5.74232278919418,0.697298545370584,8.53844377741861,1.31609328099746,1919700,29824200,4.92495959362734,76.5135072731471,0,171900,44100,4500,900,8100,3631500,1028700,534600,44100,12600,7200,155700,356400,900,6001200,0,2.86442711457708,0.734853029394121,0.0749850029994001,0.01499700059988,0.13497300539892,60.5128974205159,17.1415716856629,8.90821835632874,0.734853029394121,0.20995800839832,0.11997600479904,2.59448110377924,5.93881223755249,0.01499700059988,221400,5194800,3.68926214757049,86.5626874625075,0,35100,6300,1800,0,0,904500,347400,112500,2700,9900,900,0,80100,0,1501200,0,2.33812949640288,0.419664268585132,0.119904076738609,0,0,60.2517985611511,23.1414868105516,7.49400479616307,0.179856115107914,0.65947242206235,0.0599520383693046,0,5.33573141486811,0,43200,1364400,2.87769784172662,90.8872901678657,0,0,0,0,0,0,340200,203400,85500,2700,8100,0,0,10800,0,650700,0,0,0,0,0,0,52.2821576763486,31.2586445366528,13.1396957123098,0.4149377593361,1.2448132780083,0,0,1.6597510373444,0,0,629100,0,96.6804979253112,0,0,0,0,0,0,114300,144000,36900,1800,0,0,0,1800,0,298800,0,0,0,0,0,0,38.2530120481928,48.1927710843374,12.3493975903614,0.602409638554217,0,0,0,0.602409638554217,0,0,295200,0,98.7951807228916,0,0,0,0,0,0,88200,134100,23400,1800,0,0,0,900,0,248400,0,0,0,0,0,0,35.5072463768116,53.9855072463768,9.42028985507246,0.72463768115942,0,0,0,0.36231884057971,0,0,245700,0,98.9130434782609
"24",24,52,35,68400,1685700,221400,122400,25200,25200,14982300,8181000,3749400,375300,347400,2127600,2771100,4202100,110700,38995200,0.175406203840473,4.32283973412112,0.567762186115214,0.313884785819793,0.0646233382570162,0.0646233382570162,38.4208825701625,20.9795051698671,9.61502954209749,0.962426144756278,0.890878877400295,5.45605612998523,7.10625923190547,10.7759416543575,0.283881093057607,2054700,26912700,5.26911004431315,69.015417282127,2700,279900,5400,900,0,0,1901700,1985400,792000,17100,85500,18900,199800,702000,7200,5998500,0.0450112528132033,4.66616654163541,0.0900225056264066,0.0150037509377344,0,0,31.7029257314329,33.0982745686422,13.2033008252063,0.285071267816954,1.42535633908477,0.315078769692423,3.33083270817704,11.7029257314329,0.120030007501875,286200,4679100,4.77119279819955,78.0045011252813,0,37800,0,0,0,0,468900,514800,266400,12600,36900,0,61200,101700,0,1500300,0,2.51949610077984,0,0,0,0,31.25374925015,34.3131373725255,17.7564487102579,0.839832033593281,2.45950809838032,0,4.07918416316737,6.77864427114577,0,37800,1250100,2.51949610077984,83.3233353329334,0,0,0,0,0,0,154800,282600,135000,12600,0,0,0,61200,0,646200,0,0,0,0,0,0,23.9554317548747,43.7325905292479,20.891364902507,1.94986072423398,0,0,0,9.47075208913649,0,0,572400,0,88.5793871866295,0,0,0,0,0,0,47700,171000,45000,8100,0,0,0,28800,0,300600,0,0,0,0,0,0,15.8682634730539,56.8862275449102,14.9700598802395,2.69461077844311,0,0,0,9.58083832335329,0,0,263700,0,87.7245508982036,0,0,0,0,0,0,29700,153900,34200,6300,0,0,0,24300,0,248400,0,0,0,0,0,0,11.9565217391304,61.9565217391304,13.768115942029,2.53623188405797,0,0,0,9.78260869565217,0,0,217800,0,87.6811594202899
"25",25,36,32,797400,1101600,94500,45000,900,15300,27463500,2416500,1983600,373500,124200,825300,0,3581100,155700,38978100,2.04576415987439,2.82620240596643,0.242443833845159,0.115449444688171,0.00230898889376342,0.0392528111939782,70.4587960931908,6.19963517975479,5.08901152185458,0.95823039091182,0.318640467339352,2.11734281558106,0,9.18746680828465,0.399455078621072,1242000,31863600,3.18640467339352,81.7474427948002,125100,160200,900,0,0,0,4949100,334800,288000,6300,9900,3600,0,117000,6300,6001200,2.08458308338332,2.66946610677864,0.01499700059988,0,0,0,82.4685062987403,5.57888422315537,4.79904019196161,0.10497900419916,0.16496700659868,0.0599880023995201,0,1.9496100779844,0.10497900419916,161100,5571900,2.68446310737852,92.8464307138572,31500,0,0,0,0,0,1371600,26100,63900,900,2700,0,0,6300,0,1503000,2.09580838323353,0,0,0,0,0,91.2574850299401,1.73652694610778,4.25149700598802,0.0598802395209581,0.179640718562874,0,0,0.419161676646707,0,0,1461600,0,97.2455089820359,11700,0,0,0,0,0,605700,2700,31500,0,900,0,0,0,0,652500,1.79310344827586,0,0,0,0,0,92.8275862068966,0.413793103448276,4.82758620689655,0,0.137931034482759,0,0,0,0,0,639900,0,98.0689655172414,0,0,0,0,0,0,285300,0,13500,0,0,0,0,0,0,298800,0,0,0,0,0,0,95.4819277108434,0,4.51807228915663,0,0,0,0,0,0,0,298800,0,100,0,0,0,0,0,0,239400,0,9000,0,0,0,0,0,0,248400,0,0,0,0,0,0,96.3768115942029,0,3.6231884057971,0,0,0,0,0,0,0,248400,0,100
"26",26,41,87,496800,1561500,210600,130500,5400,24300,18935100,7850700,2078100,1001700,450000,425700,32400,5599800,182700,38985300,1.27432647690283,4.00535586490293,0.540203615208809,0.334741556432809,0.0138513747489438,0.0623311863702472,48.5698455571715,20.1375903225062,5.33047071588522,2.56943001592908,1.15428122907865,1.09195004270841,0.083108248493663,14.3638756146548,0.468638179005933,1908000,28863900,4.89415241129349,74.0379065955629,7200,124200,11700,19800,0,0,4194900,877500,211500,98100,13500,10800,0,409500,16200,5994900,0.120102086773758,2.07176099684732,0.195165891007356,0.330280738627834,0,0,69.9744783065606,14.6374418255517,3.52799879897913,1.63639093229245,0.225191412700796,0.180153130160637,0,6.83080618525747,0.270229695240955,155700,5283900,2.59720762648251,88.1399189310914,0,0,0,0,0,0,1264500,63900,91800,25200,0,0,0,57600,0,1503000,0,0,0,0,0,0,84.1317365269461,4.25149700598802,6.10778443113772,1.67664670658683,0,0,0,3.83233532934132,0,0,1420200,0,94.4910179640719,0,0,0,0,0,0,526500,39600,54900,5400,0,0,0,23400,0,649800,0,0,0,0,0,0,81.0249307479224,6.09418282548476,8.44875346260388,0.831024930747922,0,0,0,3.601108033241,0,0,621000,0,95.5678670360111,0,0,0,0,0,0,240300,19800,30600,0,0,0,0,8100,0,298800,0,0,0,0,0,0,80.421686746988,6.62650602409639,10.2409638554217,0,0,0,0,2.71084337349398,0,0,290700,0,97.289156626506,0,0,0,0,0,0,198900,18900,24300,0,0,0,0,5400,0,247500,0,0,0,0,0,0,80.3636363636364,7.63636363636364,9.81818181818182,0,0,0,0,2.18181818181818,0,0,242100,0,97.8181818181818
"27",27,23,16,460800,634500,299700,46800,5400,2700,17253900,4405500,535500,860400,351000,5779800,180900,7114500,1064700,38996100,1.18165662720118,1.62708578550163,0.768538392300769,0.12001200120012,0.0138475386000138,0.00692376930000692,44.2451937501442,11.2972835745113,1.37321424450137,2.20637448360221,0.9000900090009,14.8214821482148,0.463892543100464,18.2441321055182,2.73027302730273,986400,22194900,2.52948371760253,56.9156915691569,24300,0,0,0,0,0,2217600,1875600,103500,233100,27900,74700,0,1227600,215100,5999400,0.405040504050405,0,0,0,0,0,36.963696369637,31.2631263126313,1.72517251725173,3.88538853885389,0.465046504650465,1.24512451245125,0,20.4620462046205,3.58535853585359,0,4196700,0,69.95199519952,0,0,0,0,0,0,446400,779400,52200,6300,2700,8100,0,177300,27000,1499400,0,0,0,0,0,0,29.7719087635054,51.9807923169268,3.48139255702281,0.420168067226891,0.180072028811525,0.540216086434574,0,11.8247298919568,1.80072028811525,0,1278000,0,85.234093637455,0,0,0,0,0,0,200700,359100,29700,6300,0,4500,0,42300,8100,650700,0,0,0,0,0,0,30.8437067773167,55.1867219917012,4.5643153526971,0.968188105117566,0,0.691562932226833,0,6.50069156293223,1.2448132780083,0,589500,0,90.5947441217151,0,0,0,0,0,0,98100,170100,9000,0,0,4500,0,17100,2700,301500,0,0,0,0,0,0,32.5373134328358,56.4179104477612,2.98507462686567,0,0,1.49253731343284,0,5.67164179104478,0.895522388059702,0,277200,0,91.9402985074627,0,0,0,0,0,0,79200,148500,7200,0,0,3600,0,10800,900,250200,0,0,0,0,0,0,31.6546762589928,59.3525179856115,2.87769784172662,0,0,1.43884892086331,0,4.31654676258993,0.359712230215827,0,234900,0,93.8848920863309
"28",28,32,25,787500,1614600,249300,97200,4500,78300,22344300,5508900,3099600,389700,204300,1417500,178200,2811600,207000,38992500,2.01961915753029,4.14079630698211,0.63935372186959,0.249278707443739,0.0115406809001731,0.200807847663012,57.3040969417196,14.1281015579919,7.94922100403924,0.999422965954991,0.523946912867859,3.63531448355453,0.457010963646855,7.21061742642816,0.530871321407963,1965600,30952800,5.04096941719561,79.3814195037507,2700,249300,27000,11700,0,1800,3226500,679500,585900,88200,45000,486900,0,585900,11700,6002100,0.0449842555105713,4.15354625880942,0.449842555105713,0.194931773879142,0,0.0299895036737142,53.7561853351327,11.3210376368271,9.76158344579397,1.469485680012,0.749737591842855,8.11216074373969,0,9.76158344579397,0.194931773879142,288000,4491900,4.79832058779427,74.8388064177538,0,69300,5400,900,0,0,832500,265500,202500,2700,24300,82800,0,16200,0,1502100,0,4.61354104254044,0.359496704613541,0.0599161174355902,0,0,55.4224086279209,17.6752546434991,13.4811264230078,0.179748352306771,1.61773517076093,5.5122828040743,0,1.07849011384062,0,75600,1300500,5.03295386458958,86.5787896944278,0,29700,2700,0,0,0,305100,201600,80100,2700,15300,10800,0,0,0,648000,0,4.58333333333333,0.416666666666667,0,0,0,47.0833333333333,31.1111111111111,12.3611111111111,0.416666666666667,2.36111111111111,1.66666666666667,0,0,0,32400,586800,5,90.5555555555556,0,20700,900,0,0,0,120600,133200,19800,1800,1800,1800,0,0,0,300600,0,6.88622754491018,0.29940119760479,0,0,0,40.1197604790419,44.311377245509,6.58682634730539,0.598802395209581,0.598802395209581,0.598802395209581,0,0,0,21600,273600,7.18562874251497,91.0179640718563,0,18000,900,0,0,0,98100,115200,15300,900,900,1800,0,0,0,251100,0,7.16845878136201,0.3584229390681,0,0,0,39.0681003584229,45.8781362007168,6.09318996415771,0.3584229390681,0.3584229390681,0.716845878136201,0,0,0,18900,228600,7.52688172043011,91.0394265232975
"29",29,51,89,1199700,820800,216900,30600,1800,4500,18537300,4392000,607500,1020600,532800,3484800,29700,7002000,1114200,38995200,3.07653249630724,2.10487444608567,0.556222304283604,0.0784711964549483,0.00461595273264402,0.01153988183161,47.5373892171344,11.2629246676514,1.55788404726736,2.61724519940916,1.36632200886263,8.93648449039882,0.0761632200886263,17.9560561299852,2.85727474150665,1070100,23536800,2.74418389955687,60.3581979320532,81000,92700,9000,6300,0,900,2897100,1177200,96300,347400,37800,357300,0,782100,112500,5997600,1.35054021608643,1.54561824729892,0.150060024009604,0.105042016806723,0,0.0150060024009604,48.3043217286915,19.6278511404562,1.60564225690276,5.79231692677071,0.630252100840336,5.95738295318127,0,13.0402160864346,1.87575030012005,108000,4170600,1.80072028811525,69.5378151260504,6300,26100,2700,3600,0,0,659700,297000,23400,107100,12600,76500,0,252900,33300,1501200,0.419664268585132,1.73860911270983,0.179856115107914,0.239808153477218,0,0,43.9448441247002,19.7841726618705,1.55875299760192,7.13429256594724,0.839328537170264,5.09592326139089,0,16.8465227817746,2.21822541966427,32400,980100,2.15827338129496,65.2877697841727,900,3600,0,0,0,0,336600,128700,900,20700,1800,5400,0,120600,28800,648000,0.138888888888889,0.555555555555556,0,0,0,0,51.9444444444444,19.8611111111111,0.138888888888889,3.19444444444444,0.277777777777778,0.833333333333333,0,18.6111111111111,4.44444444444444,3600,466200,0.555555555555556,71.9444444444444,900,0,0,0,0,0,151200,43200,0,16200,0,2700,0,57600,27900,299700,0.3003003003003,0,0,0,0,0,50.4504504504504,14.4144144144144,0,5.40540540540541,0,0.900900900900901,0,19.2192192192192,9.30930930930931,0,194400,0,64.8648648648649,0,0,0,0,0,0,126900,37800,0,15300,0,2700,0,43200,22500,248400,0,0,0,0,0,0,51.0869565217391,15.2173913043478,0,6.15942028985507,0,1.08695652173913,0,17.3913043478261,9.05797101449275,0,164700,0,66.304347826087
"30",30,49,93,433800,773100,301500,52200,2700,2700,17464500,4071600,450000,926100,392400,5169600,249300,7433100,1265400,38988000,1.11265004616805,1.98291782086796,0.77331486611265,0.133887349953832,0.00692520775623269,0.00692520775623269,44.7945521698984,10.4432132963989,1.15420129270545,2.37534626038781,1.00646352723915,13.2594644506002,0.639427516158818,19.0650969529086,3.24561403508772,1129500,21986100,2.89704524469067,56.3919667590028,39600,90900,7200,900,0,0,2673900,1631700,122400,340200,16200,376200,0,617400,81900,5998500,0.660165041260315,1.51537884471118,0.120030007501875,0.0150037509377344,0,0,44.576144036009,27.2018004501125,2.04051012753188,5.67141785446362,0.27006751687922,6.27156789197299,0,10.2925731432858,1.36534133533383,99000,4428000,1.65041260315079,73.8184546136534,20700,0,0,0,0,0,513000,580500,10800,212400,13500,80100,0,62100,6300,1499400,1.38055222088836,0,0,0,0,0,34.2136854741897,38.7154861944778,0.720288115246098,14.1656662665066,0.900360144057623,5.3421368547419,0,4.14165666266507,0.420168067226891,0,1104300,0,73.6494597839136,5400,0,0,0,0,0,189900,251100,4500,129600,2700,55800,0,9000,0,648000,0.833333333333333,0,0,0,0,0,29.3055555555556,38.75,0.694444444444444,20,0.416666666666667,8.61111111111111,0,1.38888888888889,0,0,445500,0,68.75,0,0,0,0,0,0,101700,101700,0,76500,0,18900,0,900,0,299700,0,0,0,0,0,0,33.9339339339339,33.9339339339339,0,25.5255255255255,0,6.30630630630631,0,0.3003003003003,0,0,203400,0,67.8678678678679,0,0,0,0,0,0,79200,83700,0,71100,0,13500,0,0,0,247500,0,0,0,0,0,0,32,33.8181818181818,0,28.7272727272727,0,5.45454545454545,0,0,0,0,162900,0,65.8181818181818
"31",31,33,74,710100,2096100,363600,190800,36000,206100,12390300,8869500,3743100,465300,651600,2445300,2142900,4509900,171000,38991600,1.82116148093436,5.37577324346782,0.932508540300988,0.4893361647124,0.0923275782476226,0.528575385467639,31.7768442433755,22.747207090758,9.59975994829656,1.19333394885052,1.67112916628197,6.27135075246976,5.49579909518973,11.5663373649709,0.438555996676207,2686500,25002900,6.88994552672883,64.1238112824301,23400,170100,69300,34200,7200,25200,1838700,1759500,557100,63000,175500,435600,52200,757800,32400,6001200,0.389922015596881,2.83443311337732,1.15476904619076,0.569886022795441,0.11997600479904,0.419916016796641,30.6388722255549,29.3191361727654,9.28314337132574,1.0497900419916,2.9244151169766,7.25854829034193,0.869826034793041,12.627474505099,0.539892021595681,280800,4155300,4.67906418716257,69.2411517696461,0,36000,15300,8100,1800,17100,505800,450000,83700,4500,99900,16200,0,263700,0,1502100,0,2.39664469742361,1.01857399640503,0.539245056920312,0.11983223487118,1.13840623127621,33.6728579988017,29.9580587177951,5.57219892150989,0.299580587177951,6.65068903535051,1.07849011384062,0,17.5554224086279,0,61200,1039500,4.07429598562013,69.2031156381067,0,0,0,0,0,0,253800,272700,36000,0,16200,5400,0,64800,0,648900,0,0,0,0,0,0,39.1123439667129,42.0249653259362,5.54785020804438,0,2.49653259361997,0.832177531206657,0,9.98613037447989,0,0,562500,0,86.6851595006935,0,0,0,0,0,0,91800,174600,6300,0,0,0,0,27000,0,299700,0,0,0,0,0,0,30.6306306306306,58.2582582582583,2.1021021021021,0,0,0,0,9.00900900900901,0,0,272700,0,90.990990990991,0,0,0,0,0,0,63000,165600,2700,0,0,0,0,20700,0,252000,0,0,0,0,0,0,25,65.7142857142857,1.07142857142857,0,0,0,0,8.21428571428571,0,0,231300,0,91.7857142857143
"32",32,38,60,445500,1593900,251100,99900,4500,72900,21444300,5750100,3572100,381600,188100,1514700,188100,3271500,207900,38986200,1.14271203656679,4.08836973082783,0.644074056974006,0.256244517290734,0.0115425458239069,0.186989242347292,55.004847869246,14.7490650537883,9.16247287501731,0.978807885867307,0.482478415439309,3.88522092432707,0.482478415439309,8.39143081398033,0.5332656170645,1949400,30766500,5.00023085091648,78.9163857980516,900,195300,47700,11700,900,56700,3119400,1387800,612900,11700,10800,270000,0,270000,1800,5997600,0.0150060024009604,3.2563025210084,0.7953181272509,0.195078031212485,0.0150060024009604,0.945378151260504,52.0108043217287,23.1392557022809,10.219087635054,0.195078031212485,0.180072028811525,4.50180072028812,0,4.50180072028812,0.0300120048019208,255600,5120100,4.26170468187275,85.3691476590636,0,33300,0,0,0,0,1025100,255600,130500,0,0,53100,0,5400,0,1503000,0,2.21556886227545,0,0,0,0,68.2035928143713,17.0059880239521,8.68263473053892,0,0,3.53293413173653,0,0.359281437125749,0,33300,1411200,2.21556886227545,93.8922155688623,0,900,0,0,0,0,477900,80100,72900,0,0,14400,0,1800,0,648000,0,0.138888888888889,0,0,0,0,73.75,12.3611111111111,11.25,0,0,2.22222222222222,0,0.277777777777778,0,900,630900,0.138888888888889,97.3611111111111,0,0,0,0,0,0,235800,24300,37800,0,0,0,0,0,0,297900,0,0,0,0,0,0,79.1540785498489,8.1570996978852,12.6888217522659,0,0,0,0,0,0,0,297900,0,100,0,0,0,0,0,0,199800,18000,30600,0,0,0,0,0,0,248400,0,0,0,0,0,0,80.4347826086957,7.2463768115942,12.3188405797101,0,0,0,0,0,0,0,248400,0,100
